g,q,v
3.240000000000000000e+02,1.717133201347641469e+00,7.547372405238661486e-01
3.240000000000000000e+02,4.411839188321996730e+00,9.864205398264068725e-01
3.240000000000000000e+02,2.320824900781746525e+00,1.374162134125370693e-01
3.240000000000000000e+02,4.045526340306874857e+00,1.255523181107542907e-01
3.250000000000000000e+02,4.224574431374333860e-01,2.963551205794158205e-01
3.250000000000000000e+02,2.578451483111186437e+00,5.961429272202862784e-01
3.250000000000000000e+02,3.744653754765427500e+00,1.607923270718236708e-03
3.250000000000000000e+02,1.561104694462689402e+00,2.478572763649196098e-01
3.250000000000000000e+02,7.037980377466168669e-01,5.840100427495914515e-01
3.250000000000000000e+02,9.175721114385998467e-01,3.779500640548721924e-01
3.250000000000000000e+02,1.529273313987798977e+00,7.312065230465338850e-01
3.250000000000000000e+02,4.043269436195322974e+00,8.992976732416493313e-01
3.250000000000000000e+02,3.087509792709300704e+00,2.393950863950646823e-01
3.250000000000000000e+02,2.593145637774237677e+00,9.748549003960005344e-02
3.260000000000000000e+02,6.688110007966230341e-01,6.777198545923226458e-01
3.260000000000000000e+02,3.729767384976894640e+00,1.784801210611809408e-01
3.260000000000000000e+02,4.351177662993445772e+00,6.106162341611860445e-01
3.260000000000000000e+02,3.196866623585521872e+00,5.848673002589925840e-01
3.260000000000000000e+02,3.840987934756148636e+00,4.817558761561179237e-01
3.260000000000000000e+02,1.928792060611690395e+00,9.757345173181339870e-01
3.260000000000000000e+02,1.950658283923119463e+00,7.593904628323500106e-01
3.260000000000000000e+02,4.833530617371905258e+00,2.915611672412321553e-02
3.260000000000000000e+02,2.106316545440122923e+00,3.650897443859406621e-01
3.260000000000000000e+02,1.679516092474737654e+00,9.857050224345800249e-01
3.270000000000000000e+02,2.011502562625048895e+00,2.753385821116727250e-02
3.270000000000000000e+02,3.200187520167522948e+00,8.661937707063205316e-02
3.270000000000000000e+02,1.056708795516249078e+00,8.255220830110610031e-01
3.270000000000000000e+02,4.608393187355178888e+00,2.121584479074998253e-01
3.270000000000000000e+02,4.145067216355478479e+00,6.413935546945734867e-01
3.270000000000000000e+02,3.274405331166014399e+00,4.756284664343011226e-01
3.270000000000000000e+02,2.747507094342581446e+00,7.434230809864197376e-01
3.270000000000000000e+02,1.781697134964508322e+00,9.158446227043637311e-02
3.270000000000000000e+02,2.683779457555819370e+00,4.903195903490616958e-01
3.270000000000000000e+02,4.125008823267076963e+00,4.957374220811138210e-01
3.280000000000000000e+02,3.619669038336405631e+00,4.786874330260363353e-01
3.280000000000000000e+02,4.723236248415997096e+00,2.042658666548705648e-01
3.280000000000000000e+02,8.337064808789468318e-01,6.528045544225562491e-01
3.280000000000000000e+02,9.242136866863231992e-01,7.782728867189743216e-01
3.280000000000000000e+02,2.267368442943143769e+00,6.818030860019901329e-01
3.280000000000000000e+02,2.987641217593395293e-01,1.546669669909128686e-03
3.280000000000000000e+02,1.179976301145883033e+00,3.852462062276683641e-01
3.280000000000000000e+02,3.481353677023614868e+00,1.696509309722039616e-01
3.280000000000000000e+02,2.194073374857814063e+00,8.667545145040850274e-01
3.280000000000000000e+02,1.707693362453309716e+00,8.983754970056923028e-01
3.290000000000000000e+02,3.561898647443722865e+00,5.760270886597697038e-01
3.290000000000000000e+02,1.142861150099482970e+00,4.363786049552882407e-01
3.290000000000000000e+02,2.235338587403425503e+00,8.899856635339542521e-02
3.290000000000000000e+02,1.636842838956512614e+00,3.858549874115035916e-01
3.290000000000000000e+02,6.260599155973156638e-01,9.717037646515156446e-01
3.290000000000000000e+02,5.689732986407680659e-02,1.730987213469259434e-01
3.290000000000000000e+02,4.285196725364937897e+00,8.395959793174498920e-01
3.290000000000000000e+02,4.673792313487251660e-01,3.976909997784775497e-01
3.290000000000000000e+02,5.067320393139518320e-01,4.048061065747359244e-01
3.290000000000000000e+02,9.524580216620098794e-01,5.860688198151735584e-01
3.300000000000000000e+02,4.951338209316898720e+00,2.360113454990033777e-01
3.300000000000000000e+02,8.914217447128963689e-01,1.188073092307568857e-01
3.300000000000000000e+02,7.086237219101981788e-01,3.301143346079663532e-01
3.300000000000000000e+02,4.234522500258412592e+00,6.007026562113126911e-01
3.300000000000000000e+02,3.607794005921538538e+00,7.329973511215333026e-01
3.300000000000000000e+02,4.551882930863594190e+00,2.127218075641038597e-01
3.300000000000000000e+02,4.445053629034708464e+00,9.946468851084274698e-01
3.300000000000000000e+02,2.357210051409652785e+00,6.701225028734379974e-01
3.300000000000000000e+02,6.523585529303133068e-01,5.161766665496343442e-01
3.300000000000000000e+02,4.951376398223247044e+00,3.927726055190743359e-01
3.310000000000000000e+02,3.849791344659064141e+00,5.088521121967757299e-01
3.310000000000000000e+02,1.224714413225496568e+00,1.872612486617384331e-01
3.310000000000000000e+02,4.973666737763174694e+00,7.033787513076670272e-01
3.310000000000000000e+02,6.779822554697467751e-01,6.307310084565950214e-01
3.310000000000000000e+02,4.051380425727303169e+00,7.355215072541774202e-01
3.310000000000000000e+02,2.368588587745400709e+00,1.405241479095032942e-01
3.310000000000000000e+02,2.475771977996604534e+00,1.987998394463119656e-01
3.310000000000000000e+02,4.871250125504601236e+00,5.875872751382060777e-01
3.310000000000000000e+02,3.977755810631261824e+00,4.541025225736616822e-01
3.310000000000000000e+02,2.854080457500764556e+00,8.074624254834350534e-01
3.320000000000000000e+02,3.795891043481107285e+00,4.662020347682674926e-01
3.320000000000000000e+02,1.880559579898737343e+00,8.730046174709129581e-01
3.320000000000000000e+02,4.243876925082929574e+00,4.629806330559017580e-01
3.320000000000000000e+02,4.708297167581410925e+00,2.929448661097143747e-01
3.320000000000000000e+02,4.082284377212752613e-02,4.600160651414030299e-01
3.320000000000000000e+02,2.151672033228350323e+00,5.680348965622501467e-01
3.320000000000000000e+02,3.291857880261226388e+00,9.218712228485503868e-02
3.320000000000000000e+02,1.558101060469512689e+00,9.453578111000652262e-01
3.320000000000000000e+02,4.697955347787788227e+00,9.011372943528808133e-01
3.320000000000000000e+02,2.933048369558871826e+00,2.548645125499879871e-01
3.330000000000000000e+02,6.634619345587594585e-01,8.674029886463943129e-01
3.330000000000000000e+02,1.285560365193474830e+00,7.103297475750958156e-02
3.330000000000000000e+02,2.875772222383897514e+00,1.641559576489405314e-01
3.330000000000000000e+02,1.701766939126698741e+00,6.311896287473532929e-01
3.330000000000000000e+02,8.235343570711728400e-01,9.966965378716063917e-02
3.330000000000000000e+02,1.292248349221891246e+00,3.412223573205219740e-02
3.330000000000000000e+02,4.967707593633091889e+00,6.126615291879144998e-02
3.330000000000000000e+02,1.984214334273195490e+00,4.503723543608103563e-01
3.330000000000000000e+02,1.755072210389179599e+00,5.627310745802173164e-01
3.330000000000000000e+02,4.992053478162608471e+00,6.275271856643903634e-01
3.340000000000000000e+02,4.095869633235840190e+00,2.470386537691682260e-02
3.340000000000000000e+02,1.289655424535168793e-01,2.525742348622663780e-01
3.340000000000000000e+02,3.454358735081354936e+00,9.563758611868462545e-01
3.340000000000000000e+02,4.656078086763004720e-01,4.876788419201089075e-01
3.340000000000000000e+02,3.642829279318760438e+00,6.223068098955670813e-01
3.340000000000000000e+02,2.802258602212812200e+00,5.628919860369375749e-01
3.340000000000000000e+02,2.559873584991415818e+00,8.991389183610684066e-01
3.340000000000000000e+02,4.500889746897503763e+00,6.419424596226639412e-01
3.340000000000000000e+02,4.137572115276954676e+00,3.576956865393330354e-01
3.340000000000000000e+02,2.071642108795218817e+00,1.924565520139821517e-01
3.350000000000000000e+02,1.341752569911184967e+00,7.770519825759195642e-01
3.350000000000000000e+02,2.062984627224814904e+00,3.420144457647238401e-01
3.350000000000000000e+02,2.693498390247488494e+00,6.962470344126329147e-01
3.350000000000000000e+02,1.805987780007492383e+00,2.149323437202999010e-02
3.350000000000000000e+02,2.449211265584580577e+00,8.060212537339759287e-01
3.350000000000000000e+02,4.898063956564150168e+00,9.283717240411007987e-01
3.350000000000000000e+02,3.455054564450427357e+00,5.996989654314028861e-01
3.350000000000000000e+02,2.914704878851230418e+00,6.976680290224525072e-01
3.350000000000000000e+02,4.766793890009744850e+00,8.479608902971749185e-01
3.350000000000000000e+02,1.594767788423703259e+00,8.643386605895990726e-01
3.360000000000000000e+02,3.021676265120466276e+00,6.834378730181367434e-01
3.360000000000000000e+02,3.529871591438932255e-01,5.632086200463042314e-01
3.360000000000000000e+02,1.084815535055683178e-03,5.656135027310787988e-01
3.360000000000000000e+02,4.616405811452305663e+00,6.032827483069707064e-01
3.360000000000000000e+02,4.906055409164292058e+00,6.765913903306928212e-01
3.360000000000000000e+02,4.775662331658370174e-01,6.943191156172661138e-01
3.360000000000000000e+02,1.474868515354824661e+00,2.540664676687892642e-01
3.360000000000000000e+02,4.415782990906357952e+00,3.585578088529934870e-01
3.360000000000000000e+02,3.729968843332042816e+00,9.976885746428182378e-01
3.360000000000000000e+02,3.158948770686789587e+00,2.668706219675759383e-01
3.370000000000000000e+02,2.942096340135579524e+00,4.714516693154957583e-02
3.370000000000000000e+02,2.283187455342434280e+00,7.133344429210699555e-01
3.370000000000000000e+02,4.172320040148777665e+00,5.042669996486762729e-01
3.370000000000000000e+02,3.525669690663883582e+00,3.144707467399070477e-01
3.370000000000000000e+02,2.236967950707604125e+00,5.697142213562200741e-02
3.370000000000000000e+02,7.540559569098176373e-01,4.251997141410850389e-01
3.370000000000000000e+02,4.323796082952101827e+00,5.157398076396866315e-01
3.370000000000000000e+02,1.880663031298505761e+00,4.548929767709490868e-01
3.370000000000000000e+02,4.634107678764435079e+00,9.392765104847283775e-01
3.370000000000000000e+02,1.164479908947346765e+00,7.616861867209685499e-01
3.380000000000000000e+02,4.390761441624072781e+00,9.504850840222962560e-01
3.380000000000000000e+02,4.432370304975517428e+00,4.199679433832362863e-01
3.380000000000000000e+02,1.932360198886803326e+00,6.820469717347481531e-01
3.380000000000000000e+02,4.668783078637441797e+00,7.554731062504613792e-01
3.380000000000000000e+02,2.144582419479867941e-01,9.366062271951052232e-01
3.380000000000000000e+02,6.203008176165292209e-01,1.648965390594238078e-01
3.380000000000000000e+02,1.537167350568925395e+00,5.567244883349251605e-01
3.380000000000000000e+02,4.099358503504446638e+00,2.255442971027791232e-01
3.380000000000000000e+02,4.229574336058144368e+00,3.427271311162092271e-01
3.380000000000000000e+02,3.954013053775775166e+00,4.856456031145492958e-01
3.390000000000000000e+02,2.209829715238853520e+00,5.086578524925204903e-01
3.390000000000000000e+02,4.595344332695701972e+00,8.398400964971408644e-02
3.390000000000000000e+02,1.718744286147306344e+00,9.304975340409636919e-01
3.390000000000000000e+02,2.272537667011747864e+00,6.880673419182382622e-01
3.390000000000000000e+02,4.414413803576767492e+00,1.451575483410740830e-01
3.390000000000000000e+02,2.511894329813450621e+00,5.124273496973608122e-01
3.390000000000000000e+02,3.961143576393776122e+00,2.734871675755737863e-01
3.390000000000000000e+02,3.842427789545866279e+00,8.045007861989683651e-01
3.390000000000000000e+02,4.980022650644493787e+00,6.344094067524651548e-01
3.390000000000000000e+02,8.829448391590954959e-01,1.427882186040805301e-01
3.400000000000000000e+02,1.144326620850713461e+00,4.779459942601496092e-01
3.400000000000000000e+02,2.276444921071791860e+00,8.145063800760649064e-01
3.400000000000000000e+02,2.104715499423259750e-01,3.691091914903810167e-02
3.400000000000000000e+02,4.669104089028529359e+00,2.450677211993007587e-01
3.400000000000000000e+02,5.917090342456571284e-01,6.761035733777319701e-01
3.400000000000000000e+02,8.546292489877482801e-01,8.009001929445023205e-01
3.400000000000000000e+02,3.096577459011991884e+00,3.737693993862767350e-01
3.400000000000000000e+02,1.972816783083275904e+00,3.163440543863428323e-01
3.400000000000000000e+02,2.320596765202292300e+00,9.474730506700841381e-01
3.400000000000000000e+02,1.351601075550790565e+00,8.636796402451580867e-01
3.410000000000000000e+02,3.443507094211232911e+00,1.573750898274878240e-01
3.410000000000000000e+02,3.990106471272358846e-01,8.854909918139679537e-01
3.410000000000000000e+02,5.298177173429652331e-01,3.525530912115396598e-01
3.410000000000000000e+02,2.616274828854986190e+00,6.807071914814823987e-01
3.410000000000000000e+02,7.403657188217582785e-01,6.817637312383894033e-01
3.410000000000000000e+02,9.177033429416675547e-01,1.370826379089333802e-01
3.410000000000000000e+02,4.247013524313577371e+00,2.606218556431271205e-01
3.410000000000000000e+02,2.694667580028294651e+00,6.040491036645346812e-01
3.410000000000000000e+02,4.909797794260582826e+00,3.431786815128903267e-01
3.410000000000000000e+02,2.000697694085629141e+00,9.065550640768572643e-01
3.420000000000000000e+02,3.588341397841459113e+00,9.802370887475509997e-01
3.420000000000000000e+02,2.489655700269821637e+00,3.856453594575987021e-01
3.420000000000000000e+02,3.626937424387327580e-01,8.607133702322150581e-01
3.420000000000000000e+02,1.974846812547930597e+00,9.589979178582679342e-01
3.420000000000000000e+02,1.561761553791662926e-01,3.071400551420724323e-01
3.420000000000000000e+02,4.791527038083536638e+00,5.327138492501992673e-03
3.420000000000000000e+02,1.666340196051984801e+00,1.156908704697970913e-01
3.420000000000000000e+02,2.932840660428650548e+00,2.763523193735606398e-02
3.420000000000000000e+02,4.605390120495535200e+00,6.357490613859972939e-01
3.420000000000000000e+02,4.499334078003512261e+00,2.029233477927028240e-01
3.430000000000000000e+02,3.669286034567833976e+00,6.203321918123159140e-01
3.430000000000000000e+02,4.170104815962951683e+00,1.191699855552905696e-01
3.430000000000000000e+02,2.705665238844248588e+00,9.864889670474374928e-01
3.430000000000000000e+02,4.607999551484017076e+00,1.569583217700740718e-01
3.430000000000000000e+02,4.977240798163581559e+00,4.678493339609383073e-01
3.430000000000000000e+02,4.739253913334956492e-01,4.844253750166316319e-01
3.430000000000000000e+02,3.053398739514579407e+00,4.782625098252331064e-01
3.430000000000000000e+02,4.626567191798501177e+00,9.804137278005076173e-01
3.430000000000000000e+02,4.239698428892108240e+00,6.887442200646477497e-01
3.430000000000000000e+02,4.907360517915083875e+00,5.688847126941266596e-01
3.440000000000000000e+02,4.201998415895772609e+00,6.631804404859470425e-01
3.440000000000000000e+02,1.137876732071179564e+00,4.707389729702140535e-01
3.440000000000000000e+02,4.779789543045561473e+00,5.675338950494908108e-01
3.440000000000000000e+02,2.201953769436244990e+00,3.617795454250395393e-01
3.440000000000000000e+02,2.864109625015545113e+00,3.713348610189318721e-01
3.440000000000000000e+02,3.509998804154348395e+00,6.816313949737096145e-01
3.440000000000000000e+02,4.109762453712662911e+00,8.897277142590986898e-02
3.440000000000000000e+02,1.341083503897129603e+00,1.541943057667359840e-01
3.440000000000000000e+02,3.554294904630839191e-01,1.405698343491676994e-01
3.440000000000000000e+02,2.889630051636524755e+00,4.795884941615602415e-01
3.450000000000000000e+02,9.457711812525831929e-01,3.042765821475195143e-01
3.450000000000000000e+02,2.253911733842952625e+00,5.265479426148422792e-01
3.450000000000000000e+02,2.449815821285409534e+00,9.237071734263497813e-01
3.450000000000000000e+02,2.126502132540269985e-01,4.216611678581712042e-01
3.450000000000000000e+02,2.001699347910899540e+00,9.800952424621522940e-02
3.450000000000000000e+02,1.482153381925527258e-01,6.914790832374144713e-01
3.450000000000000000e+02,4.804224784302040696e+00,7.997460858831761943e-01
3.450000000000000000e+02,2.144673071597662073e+00,1.410632467019909964e-01
